Company,Order Plant,Release Plant,Site Name,Region,OrderDate,OrderType,OrderNum,OrderLine,OrderRelNum,CustID,Name,CreditHold,PartNum,SellingReqQty,PackNum,ShipDate,TripNum,Nopol,Driver,ShipToNum,ShipToName,ShipToCity,Plant Coordinate,Cust. Coordinate,Distance KM,NP LL,NP SiteID,NP Site,Distance KM Nearest,NP Gap,EntryPerson,Created User,Status,Status SCM
SIG,SIG004,SIG004,Palangkaraya,Kalimantan,16/05/2025,SO,506639,1,1,139048,CV Laksita Oktaviani Tbk,Aging Hold,CYOXGFMR0359220,1,741982,24/05/2025,SIG004-974570,AB 1797 ZZ,Heryanto Andriani,2,CV Melani,Palembang,"-2.2096, 113.9145","-2.9909, 104.7566",1020.219648,"-6.145956, 113.091849",SIG001,Malang,989.275623,30.944025,Ayu,EMP100008,Shipped,6. Shipped
SIG,SIG012,SIG012,Malang,Jawa,15/06/2025,TO,506640,1,1,370430,CV Permadi Dabukke Tbk,No Hold,CYOXGFMR0115876,83,595044,17/06/2025,SIG012-599578,AB 4576 YZ,"Jasmani Kuswandari, S.Ked",,,,"-7.9797, 112.6304","-0.891568, 107.151463",994.428465,"0.003097, 111.407239",SIG003,Mataram,482.716689,511.711776,Samiah,EMP100012,Credit/Aging Hold,2. Credit/Aging Hold
SGI,SGI007,SGI007,Palu,Sulawesi,31/05/2025,SO,506641,1,1,523021,PD Permadi,Aging Hold,CYOXGFMR0876164,41,482950,10/06/2025,SGI007-811922,AB 3210 XY,Dacin Wahyudin,7,Perum Lailasari Tbk,Malang,"-0.8917, 119.8707","-7.9797, 112.6304",1124.67531,"-6.311949, 110.347816",SGI004,Palangkaraya,313.790229,810.885081,Cahyo,EMP100014,Order Released,3. Order Released
SGI,SGI018,SGI018,Pontianak,Kalimantan,12/07/2025,SO,506642,1,1,892648,PT Winarno,Credit Hold,CYOXGFMR0634488,12,867779,16/07/2025,SGI018-272412,L 8966 YZ,Kasiyah Laksmiwati,6,CV Maulana Narpati,Balikpapan,"0.0263, 109.3425","-1.2654, 116.8312",843.520524,"-2.894287, 113.73129",SGI014,Samarinda,388.701576,454.818948,Banara,EMP100005,Order Closed - Not Shipped,7. Closed
SIG,SIG019,SIG019,Surabaya,Jawa,28/10/2025,TO,506643,1,1,125268,Perum Handayani Halimah,Aging Hold,CYOXGFMR0232943,26,132362,31/10/2025,SIG019-415444,L 7612 XY,Mutia Sitompul,,,,"-7.2504, 112.7688","-4.185535, 116.147243",506.326389,"-7.297209, 116.144801",SIG012,Balikpapan,345.395925,160.930464,Gandewa,EMP100000,Order Closed - Not Shipped,7. Closed
SGI,SGI010,SGI010,Semarang,Jawa,18/11/2025,SO,506644,1,1,429405,UD Namaga Uyainah (Persero) Tbk,No Hold,CYOXGFMR0515412,88,785374,22/11/2025,SGI010-731554,B 2695 YZ,Nalar Salahudin,,,,"-6.9667, 110.4167","-1.144552, 110.736175",647.230677,"-2.507342, 111.472856",SGI019,Semarang,171.95676,475.273917,Mitra,EMP100003,Ready to Deliver,5. Ready to Deliver
SIG,SIG020,SIG020,Semarang,Jawa,27/02/2025,SO,506645,1,1,553307,PD Prasetyo Tbk,Aging Hold,CYOXGFMR0454719,28,514116,04/03/2025,SIG020-328320,L 4356 XY,"Puti Maida Putra, S.Farm",5,PD Puspita Lazuardi,Palangkaraya,"-6.9667, 110.4167","-2.2096, 113.9145",655.413486,"-7.746136, 106.854486",SIG006,Manado,995.893554,-340.480068,Endra,EMP100004,Ready to Deliver,5. Ready to Deliver
SIG,SIG017,SIG017,Padang,Sumatra,22/01/2025,TO,506646,1,1,154705,UD Safitri (Persero) Tbk,No Hold,CYOXGFMR0041243,85,320548,27/01/2025,SIG017-130775,D 5862 YZ,Drs. Zizi Kusmawati,5,CV Najmudin Tbk,Malang,"-0.9471, 100.4172","-7.9797, 112.6304",1564.350861,"-6.390168, 119.810042",SIG007,Semarang,816.237834,748.113027,Wage,EMP100007,Shipped,6. Shipped
SIG,SIG002,SIG002,Medan,Sumatra,20/02/2025,TO,506647,1,1,911113,UD Budiyanto (Persero) Tbk,No Hold,CYOXGFMR0266640,72,918880,25/02/2025,SIG002-604207,B 2456 XY,Dr. Azalea Siregar,,,,"3.5952, 98.6722","-3.622617, 116.425529",2127.258057,"-1.496156, 109.195003",SIG007,Depok,836.577363,1290.680694,Harto,EMP100013,Shipped,6. Shipped
SGI,SGI005,SGI005,Padang,Sumatra,04/09/2025,SO,506648,1,1,152161,CV Nainggolan (Persero) Tbk,Aging Hold,CYOXGFMR0938144,30,525855,09/09/2025,SGI005-217142,B 9182 XY,Diah Napitupulu,,,,"-0.9471, 100.4172","-2.067951, 117.959453",1951.160775,"-3.184449, 116.332692",SGI002,Pekanbaru,219.008328,1732.152447,Daliono,EMP100011,Shipped,6. Shipped
SIG,SIG020,SIG020,Bekasi,Jawa,01/03/2025,TO,506649,1,1,478150,CV Anggriawan,Credit Hold,CYOXGFMR0447616,51,868253,07/03/2025,SIG020-387985,D 9941 YZ,Bakiadi Wibowo,,,,"-6.2416, 106.9924","-7.208173, 107.049304",107.475417,"-4.373417, 112.011918",SIG007,Palembang,634.385868,-526.910451,Endra,EMP100004,Shipped,6. Shipped
SGI,SGI014,SGI014,Gorontalo,Sulawesi,11/10/2025,SO,506650,1,1,402905,PD Gunawan Iswahyudi (Persero) Tbk,Aging Hold,CYOXGFMR0579161,80,240645,17/10/2025,SGI014-689732,B 1561 YZ,"Clara Widiastuti, S.Pt",,,,"0.5372, 123.0615","-7.813356, 115.152988",1276.627095,"1.327761, 117.336505",SGI014,Kupang,1043.209635,233.41746,Daliono,EMP100011,Shipped,6. Shipped
SIG,SIG018,SIG018,Malang,Jawa,07/10/2025,TO,506651,1,1,345517,PD Latupono Zulaika,No Hold,CYOXGFMR0854922,68,609066,14/10/2025,SIG018-445299,D 4325 XY,Gandewa Mandala,,,,"-7.9797, 112.6304","1.099789, 116.923567",1114.809186,"0.926985, 111.76692",SIG016,Jakarta,572.709162,542.100024,Irnanto,EMP100006,Shipped,6. Shipped
SGI,SGI009,SGI009,Denpasar,Bali & Nusa Tenggara,12/10/2025,TO,506652,1,1,201270,CV Nasyidah (Persero) Tbk,Credit Hold,CYOXGFMR0884077,10,282487,22/10/2025,SGI009-177777,L 4708 ZZ,Sarah Adriansyah,5,PD Firgantoro,Bandung,"-8.65, 115.2167","-6.9175, 107.6191",864.98193,"-6.507266, 106.910511",SGI010,Denpasar,90.883914,774.098016,Daliono,EMP100011,Allocated,4. Allocated
SIG,SIG017,SIG017,Padang,Sumatra,1/10/2025,TO,506653,1,1,502967,CV Siregar Melani Tbk,Aging Hold,CYOXGFMR0874928,56,730555,04/10/2025,SIG017-129115,D 7798 ZZ,"Ir. Purwanto Rajata, M.Kom.",,,,"-0.9471, 100.4172","0.508926, 117.966817",1954.700454,"-4.02943, 106.324162",SIG002,Tangerang,1387.047453,567.653001,Samiah,EMP100012,Allocated,4. Allocated
SGI,SGI016,SGI016,Kupang,Bali & Nusa Tenggara,05/02/2025,TO,506654,1,1,517394,UD Prasasta,No Hold,CYOXGFMR0972122,35,679622,07/02/2025,SGI016-830932,B 1812 YZ,Dt. Lanjar Zulkarnain,,,,"-10.1772, 123.607","-7.33088, 107.591938",1805.529441,"-4.018359, 110.960102",SGI009,Manado,524.377542,1281.151899,Gandewa,EMP100000,Shipped,6. Shipped
SGI,SGI014,SGI014,Yogyakarta,Jawa,14/10/2025,TO,506655,1,1,907293,PD Nashiruddin Hidayanto (Persero) Tbk,Aging Hold,CYOXGFMR0525573,28,248269,20/10/2025,SGI014-168230,AB 8747 ZZ,Jane Palastri,,,,"-7.7956, 110.3695","-5.75163, 115.516107",614.677263,"-2.214955, 110.602871",SGI012,Depok,671.966916,-57.289653,Cahyo,EMP100014,Shipped,6. Shipped
SIG,SIG015,SIG015,Balikpapan,Kalimantan,29/01/2025,SO,506656,1,1,573238,UD Prabowo Mandala (Persero) Tbk,No Hold,CYOXGFMR0582746,46,625870,06/02/2025,SIG015-189335,L 7282 YZ,Jagapati Suwarno,,,,"-1.2654, 116.8312","-2.224757, 109.764569",791.591394,"-5.082452, 118.847413",SIG007,Samarinda,1056.91869,-265.327296,Daliono,EMP100011,Shipped,6. Shipped
SGI,SGI017,SGI017,Jakarta,Jawa,10/06/2025,TO,506657,1,1,433485,Perum Hidayanto Salahudin,Aging Hold,CYOXGFMR0709240,46,785086,17/06/2025,SGI017-400546,D 6591 YZ,Juli Haryanti,5,PT Utama Aryani,Samarinda,"-6.2088, 106.8456","-0.5022, 117.1536",1307.823756,"1.180919, 112.895566",SGI014,Bandar Lampung,508.226598,799.597158,Lukman,EMP100001,Allocated,4. Allocated
SGI,SGI020,SGI020,Pekanbaru,Sumatra,21/12/2025,TO,506658,1,1,218353,UD Zulaika Puspita,No Hold,CYOXGFMR0574325,4,499123,27/12/2025,SGI020-488740,D 8326 YZ,"Drs. Danu Prakasa, S.E.",,,,"0.5071, 101.4478","-3.713882, 107.347722",805.234182,"-3.542693, 116.49211",SGI004,Depok,1015.20489,-209.970708,Daliono,EMP100011,Order Released,3. Order Released
SIG,SIG013,SIG013,Yogyakarta,Jawa,10/09/2025,SO,506659,1,1,978202,CV Pradipta Anggraini,Credit Hold,CYOXGFMR0204687,98,989097,14/09/2025,SIG013-877598,D 2636 ZZ,Cakrabirawa Palastri,7,Perum Marbun Purnawati,Mataram,"-7.7956, 110.3695","-8.5833, 116.1167",643.903119,"-3.281869, 113.11465",SIG016,Balikpapan,676.257621,-32.354502,Aisyah,EMP100002,Allocated,4. Allocated
SGI,SGI009,SGI009,Tangerang,Jawa,07/09/2025,TO,506660,1,1,982608,PD Mangunsong Tbk,Credit Hold,CYOXGFMR0293835,18,874982,11/09/2025,SGI009-338817,D 9775 YZ,R. Vivi Prasasta,9,PD Yuniar Tbk,Banjarmasin,"-6.1702, 106.6415","-3.3201, 114.5908",937.371468,"0.320789, 114.16678",SGI014,Balikpapan,406.870167,530.501301,Aisyah,EMP100002,Order Released,3. Order Released
SGI,SGI010,SGI010,Jambi,Sumatra,14/06/2025,SO,506661,1,1,814607,CV Rahmawati Winarno (Persero) Tbk,Aging Hold,CYOXGFMR0282255,10,343117,17/06/2025,SGI010-519759,AB 6892 ZZ,"Vinsen Irawan, S.Pd",,,,"-1.4852, 102.4381","-7.728542, 113.972703",1455.863013,"-7.905599, 107.469745",SGI010,Samarinda,722.095848,733.767165,Cahyo,EMP100014,Shipped,6. Shipped
SIG,SIG018,SIG018,Malang,Jawa,01/04/2025,TO,506662,1,1,627926,UD Salahudin (Persero) Tbk,Credit Hold,CYOXGFMR0936156,20,250183,07/04/2025,SIG018-637791,AB 2415 YZ,Tirtayasa Nainggolan,,,,"-7.9797, 112.6304","1.470521, 106.484931",1251.268257,"1.140324, 108.45894",SIG011,Mataram,222.159285,1029.108972,Lukman,EMP100001,Shipped,6. Shipped
SIG,SIG001,SIG001,Kendari,Sulawesi,22/03/2025,SO,506663,1,1,265340,Perum Maulana (Persero) Tbk,No Hold,CYOXGFMR0693051,20,334198,31/03/2025,SIG001-231860,D 7846 XY,"R. Rahmi Permata, S.E.",6,Perum Latupono Namaga,Denpasar,"-3.9766, 122.5151","-8.65, 115.2167",961.975617,"-2.770257, 110.23675",SIG007,Pekanbaru,855.285636,106.689981,Endra,EMP100004,Order Closed - Not Shipped,7. Closed
SGI,SGI019,SGI019,Jambi,Sumatra,03/02/2025,TO,506664,1,1,873039,PT Prayoga,Credit Hold,CYOXGFMR0562123,71,402899,05/02/2025,SGI019-783870,AB 1187 YZ,"Jamil Hidayat, S.T.",10,PD Nugroho Utama (Persero) Tbk,Manado,"-1.4852, 102.4381","1.4748, 124.8421",2508.454701,"-6.686967, 118.23315",SGI007,Bandung,1165.725441,1342.72926,Ayu,EMP100008,Ready to Deliver,5. Ready to Deliver
SIG,SIG004,SIG004,Palangkaraya,Kalimantan,16/07/2025,TO,506665,1,1,780821,CV Nurdiyanti Hardiansyah,Aging Hold,CYOXGFMR0951068,33,488529,26/07/2025,SIG004-131629,L 1377 YZ,"Devi Pratiwi, S.Gz",,,,"-2.2096, 113.9145","0.734352, 114.821031",341.920626,"-7.991099, 117.110098",SIG013,Yogyakarta,1001.299476,-659.37885,Irnanto,EMP100006,Credit/Aging Hold,2. Credit/Aging Hold
SIG,SIG020,SIG020,Padang,Sumatra,24/12/2025,TO,506666,1,1,816637,PD Nuraini Tbk,Credit Hold,CYOXGFMR0654939,69,789608,27/12/2025,SIG020-948861,D 5244 XY,Puput Kuswandari,,,,"-0.9471, 100.4172","-4.103876, 108.868765",1001.427903,"-5.405049, 114.333992",SIG001,Samarinda,623.596335,377.831568,Gandewa,EMP100000,Allocated,4. Allocated
SIG,SIG015,SIG015,Bandung,Jawa,26/10/2025,SO,506667,1,1,712111,PD Riyanti Wahyuni Tbk,Aging Hold,CYOXGFMR0875333,27,320772,29/10/2025,SIG015-929005,D 6920 YZ,"dr. Dimaz Winarno, S.I.Kom",,,,"-6.9175, 107.6191","0.748917, 108.341549",854.742402,"0.864744, 116.459462",SIG020,Jambi,901.180029,-46.437627,Ayu,EMP100008,Shipped,6. Shipped
SGI,SGI010,SGI010,Bekasi,Jawa,22/03/2025,TO,506668,1,1,554524,PT Rahayu Fujiati Tbk,Aging Hold,CYOXGFMR0423622,31,120708,31/03/2025,SGI010-637296,AB 3999 YZ,Luis Tamba,,,,"-6.2416, 106.9924","-3.516838, 109.826526",436.395168,"-4.930337, 107.727276",SGI013,Surabaya,280.916247,155.478921,Ayu,EMP100008,Order Released,3. Order Released
SGI,SGI007,SGI007,Medan,Sumatra,03/08/2025,TO,506669,1,1,579738,CV Hardiansyah Safitri Tbk,No Hold,CYOXGFMR0392993,1,220646,06/08/2025,SGI007-520415,L 2455 ZZ,Laras Adriansyah,,,,"3.5952, 98.6722","-0.654343, 111.353873",1484.595252,"-6.78232, 108.689362",SGI013,Tangerang,741.723534,742.871718,Gandewa,EMP100000,Shipped,6. Shipped
SIG,SIG003,SIG003,Tangerang,Jawa,16/09/2025,TO,506670,1,1,995038,PD Anggraini,Aging Hold,CYOXGFMR0070672,8,925717,24/09/2025,SIG003-881350,D 7584 XY,Yance Suwarno,,,,"-6.1702, 106.6415","-3.807379, 114.554161",916.628343,"-3.248251, 110.508597",SIG019,Bekasi,453.326109,463.302234,Daliono,EMP100011,Ready to Deliver,5. Ready to Deliver
SGI,SGI007,SGI007,Mataram,Bali & Nusa Tenggara,21/06/2025,SO,506671,1,1,946119,CV Budiyanto Tbk,No Hold,CYOXGFMR0570226,73,192858,30/06/2025,SGI007-470569,D 3966 YZ,Maida Hidayanto,4,PT Prakasa Mangunsong Tbk,Makassar,"-8.5833, 116.1167","-5.1477, 119.4327",530.008461,"1.491997, 112.374694",SGI007,Medan,1075.618194,-545.609733,Daliono,EMP100011,Shipped,6. Shipped
SGI,SGI001,SGI001,Medan,Sumatra,15/12/2025,TO,506672,1,1,650210,PD Kuswoyo Yuliarti Tbk,No Hold,CYOXGFMR0363784,57,825571,22/12/2025,SGI001-871480,L 8795 XY,"Ir. Paramita Pudjiastuti, M.Pd",,,,"3.5952, 98.6722","-0.542326, 114.837083",1852.145889,"-7.115031, 114.517987",SGI008,Gorontalo,730.429506,1121.716383,Wage,EMP100007,Ready to Deliver,5. Ready to Deliver
SIG,SIG014,SIG014,Bandar Lampung,Sumatra,09/01/2025,SO,506673,1,1,749470,PT Prabowo Yuliarti (Persero) Tbk,No Hold,CYOXGFMR0161678,18,960645,11/01/2025,SIG014-390079,B 1063 XY,"Tirtayasa Pratiwi, S.Psi",3,PT Hakim Sinaga,Denpasar,"-5.3971, 105.2668","-8.65, 115.2167",1161.963096,"-3.205061, 108.194738",SIG011,Jambi,986.31048,175.652616,Pranata,EMP100010,Shipped,6. Shipped
SGI,SGI012,SGI012,Mataram,Bali & Nusa Tenggara,26/12/2025,TO,506674,1,1,700202,PT Pradana Lailasari,Credit Hold,CYOXGFMR0354565,16,708935,29/12/2025,SGI012-300819,L 3020 XY,Abyasa Yolanda,6,CV Hutagalung (Persero) Tbk,Samarinda,"-8.5833, 116.1167","-0.5022, 117.1536",904.356072,"-7.533566, 119.520248",SGI007,Pekanbaru,823.505781,80.850291,Daliono,EMP100011,Open Order,1. Open Order
SIG,SIG007,SIG007,Samarinda,Kalimantan,08/09/2025,SO,506675,1,1,449568,UD Hartati,No Hold,CYOXGFMR0630189,78,888972,09/09/2025,SIG007-721778,B 6537 ZZ,Adika Prakasa,,,,"-0.5022, 117.1536","0.531397, 119.167664",251.281467,"-1.932715, 106.488566",SIG010,Kupang,1433.711742,-1182.430275,Pranata,EMP100010,Shipped,6. Shipped
SGI,SGI013,SGI013,Gorontalo,Sulawesi,08/09/2025,SO,506676,1,1,861801,PT Wibisono Pangestu (Persero) Tbk,No Hold,CYOXGFMR0098127,9,426057,15/09/2025,SGI013-306538,D 9083 ZZ,Lukita Rajasa,,,,"0.5372, 123.0615","-0.157729, 118.266228",537.835515,"-6.615569, 118.903099",SGI014,Surabaya,720.297648,-182.462133,Daliono,EMP100011,Allocated,4. Allocated
SGI,SGI010,SGI010,Mataram,Bali & Nusa Tenggara,25/09/2025,TO,506677,1,1,525327,CV Dongoran Tbk,Credit Hold,CYOXGFMR0122890,75,463566,03/10/2025,SGI010-456598,D 5486 ZZ,Queen Prabowo,6,Perum Habibi Wasita (Persero) Tbk,Jambi,"-8.5833, 116.1167","-1.4852, 102.4381",1710.578487,"-4.502341, 111.468066",SGI005,Bekasi,1056.795924,653.782563,Daliono,EMP100011,Shipped,6. Shipped
SGI,SGI012,SGI012,Surabaya,Jawa,08/01/2025,SO,506678,1,1,753907,PT Tampubolon Ramadan,No Hold,CYOXGFMR0983246,19,408755,16/01/2025,SGI012-642531,L 9906 YZ,Gaduh Halimah,,,,"-7.2504, 112.7688","0.38489, 115.181938",888.838272,"-6.200812, 117.162568",SGI018,Gorontalo,763.35699,125.481282,Harto,EMP100013,Shipped,6. Shipped
SGI,SGI003,SGI003,Semarang,Jawa,03/08/2025,TO,506679,1,1,475607,CV Rahmawati,Credit Hold,CYOXGFMR0562101,64,678059,11/08/2025,SGI003-589652,L 3292 ZZ,"Darman Sitorus, M.M.",9,Perum Firgantoro Siregar,Denpasar,"-6.9667, 110.4167","-8.65, 115.2167",564.6126,"-8.271015, 111.291854",SGI015,Jambi,437.684211,126.928389,Daliono,EMP100011,Shipped,6. Shipped
SGI,SGI009,SGI009,Depok,Jawa,05/05/2025,SO,506680,1,1,483009,PD Santoso,Credit Hold,CYOXGFMR0684321,100,364737,08/05/2025,SGI009-470926,L 4543 ZZ,Hj. Cici Prakasa,5,PT Laksita Lazuardi (Persero) Tbk,Bandar Lampung,"-6.4025, 106.7942","-5.3971, 105.2668",202.974711,"-1.457442, 108.500638",SGI017,Pontianak,565.758342,-362.783631,Pranata,EMP100010,Credit/Aging Hold,2. Credit/Aging Hold
SIG,SIG011,SIG011,Padang,Sumatra,22/05/2025,SO,506681,1,1,906941,PT Handayani,No Hold,CYOXGFMR0751608,72,763451,26/05/2025,SIG011-248169,B 2235 ZZ,"R. Gatra Budiyanto, M.Farm",,,,"-0.9471, 100.4172","-3.87865, 114.097111",1552.944945,"-6.955096, 116.612692",SIG018,Balikpapan,441.113889,1111.831056,Irnanto,EMP100006,Allocated,4. Allocated
SGI,SGI016,SGI016,Malang,Jawa,18/04/2025,SO,506682,1,1,689466,Perum Najmudin Wibisono (Persero) Tbk,Credit Hold,CYOXGFMR0421459,92,423910,24/04/2025,SGI016-918656,L 8503 ZZ,Endra Santoso,,,,"-7.9797, 112.6304","-6.674023, 117.543617",564.296028,"-3.622713, 111.016725",SGI012,Tangerang,799.745676,-235.449648,Ayu,EMP100008,Allocated,4. Allocated
SGI,SGI012,SGI012,Bekasi,Jawa,08/01/2025,TO,506683,1,1,823641,Perum Marpaung Prasetyo (Persero) Tbk,Aging Hold,CYOXGFMR0948355,55,790907,13/01/2025,SGI012-779012,D 5494 ZZ,Anastasia Uyainah,,,,"-6.2416, 106.9924","-2.198888, 108.728425",488.366034,"-4.850327, 109.993931",SGI008,Bandung,326.114004,162.25203,Lukman,EMP100001,Shipped,6. Shipped
SGI,SGI020,SGI020,Palangkaraya,Kalimantan,09/09/2025,SO,506684,1,1,448747,Perum Mangunsong Tbk,Aging Hold,CYOXGFMR0815310,5,904918,17/09/2025,SGI020-594302,B 8187 XY,Paulin Purnawati,1,CV Yulianti Tampubolon Tbk,Tangerang,"-2.2096, 113.9145","-6.1702, 106.6415",919.244058,"-6.045952, 117.74582",SGI004,Pekanbaru,1232.656665,-313.412607,Cahyo,EMP100014,Order Closed - Not Shipped,7. Closed
SIG,SIG008,SIG008,Bandar Lampung,Sumatra,19/07/2025,SO,506685,1,1,530889,PD Safitri Winarno,Credit Hold,CYOXGFMR0218423,1,219977,27/07/2025,SIG008-133436,D 4265 XY,Ami Fujiati,5,CV Mayasari (Persero) Tbk,Mataram,"-5.3971, 105.2668","-8.5833, 116.1167",1255.194549,"-3.986559, 113.23592",SIG017,Padang,602.157573,653.036976,Gandewa,EMP100000,Shipped,6. Shipped
SIG,SIG009,SIG009,Tangerang,Jawa,18/02/2025,SO,506686,1,1,641625,UD Laksita (Persero) Tbk,Aging Hold,CYOXGFMR0714826,5,161649,28/02/2025,SIG009-797540,L 2625 XY,"Indra Mahendra, M.TI.",,,,"-6.1702, 106.6415","-5.559743, 113.883621",806.726244,"-5.368825, 107.889163",SIG014,Bekasi,665.722278,141.003966,Irnanto,EMP100006,Open Order,1. Open Order
SIG,SIG009,SIG009,Semarang,Jawa,13/11/2025,SO,506687,1,1,616844,CV Puspita Sihombing Tbk,Aging Hold,CYOXGFMR0849872,24,740822,17/11/2025,SIG009-915084,B 4938 YZ,Talia Wibisono,5,CV Wulandari (Persero) Tbk,Medan,"-6.9667, 110.4167","3.5952, 98.6722",1753.262538,"1.080331, 112.063864",SIG016,Manado,1512.458916,240.803622,Gandewa,EMP100000,Ready to Deliver,5. Ready to Deliver
SIG,SIG013,SIG013,Denpasar,Bali & Nusa Tenggara,10/03/2025,SO,506688,1,1,745969,PT Santoso Pertiwi Tbk,Aging Hold,CYOXGFMR0222216,56,765413,17/03/2025,SIG013-761174,D 3061 ZZ,drg. Dinda Sitompul,,,,"-8.65, 115.2167","-5.515991, 112.448854",464.120526,"-6.179884, 108.514813",SIG004,Samarinda,442.852926,21.2676,Gandewa,EMP100000,Order Released,3. Order Released
SIG,SIG012,SIG012,Bandung,Jawa,05/05/2025,SO,506689,1,1,763782,Perum Maryadi Budiyanto,No Hold,CYOXGFMR0278501,32,923623,15/05/2025,SIG012-558334,D 5159 XY,"Puti Dalima Budiman, M.Kom.",,,,"-6.9175, 107.6191","-2.07839, 116.290378",1102.247538,"-0.937542, 106.814766",SIG016,Samarinda,1059.388773,42.858765,Aisyah,EMP100002,Order Released,3. Order Released
SGI,SGI016,SGI016,Bekasi,Jawa,22/01/2025,SO,506690,1,1,775710,PT Sitompul Tbk,Credit Hold,CYOXGFMR0839446,87,550267,23/01/2025,SGI016-239284,D 9648 ZZ,"Dr. Jasmin Wahyuni, S.Kom",,,,"-6.2416, 106.9924","-0.738188, 107.618008",614.813016,"-3.079616, 116.071667",SGI016,Denpasar,973.683453,-358.870437,Gandewa,EMP100000,Ready to Deliver,5. Ready to Deliver
SGI,SGI011,SGI011,Denpasar,Bali & Nusa Tenggara,01/11/2025,TO,506691,1,1,273657,UD Aryani Winarsih Tbk,Aging Hold,CYOXGFMR0620369,92,634977,10/11/2025,SGI011-667293,L 8751 XY,"R.M. Digdaya Aryani, S.Gz",10,Perum Pradipta Mandasari,Yogyakarta,"-8.65, 115.2167","-7.7956, 110.3695",546.333675,"-6.286564, 110.050963",SGI012,Yogyakarta,171.194079,375.139596,Irnanto,EMP100006,Ready to Deliver,5. Ready to Deliver
SGI,SGI005,SGI005,Jakarta,Jawa,04/08/2025,SO,506692,1,1,995162,CV Siregar Zulkarnain,No Hold,CYOXGFMR0544151,13,256487,13/08/2025,SGI005-928640,D 4474 ZZ,"Ir. Kamila Kusmawati, M.Ak",,,,"-6.2088, 106.8456","-0.468563, 111.264436",804.090882,"-8.413302, 111.414049",SGI003,Makassar,882.022428,-77.931546,Banara,EMP100005,Open Order,1. Open Order
SGI,SGI007,SGI007,Jambi,Sumatra,08/12/2025,SO,506693,1,1,657027,PD Yuniar Haryanto Tbk,Credit Hold,CYOXGFMR0548790,90,806301,18/12/2025,SGI007-835978,AB 7092 ZZ,"Dr. Gabriella Anggraini, S.Pt",2,Perum Jailani Nuraini,Balikpapan,"-1.4852, 102.4381","-1.2654, 116.8312",1597.820358,"-1.389141, 116.27857",SGI010,Malang,62.860854,1534.959504,Banara,EMP100005,Shipped,6. Shipped
SIG,SIG003,SIG003,Bandar Lampung,Sumatra,05/04/2025,TO,506694,1,1,264462,PT Wahyuni Tbk,No Hold,CYOXGFMR0489830,2,370147,13/04/2025,SIG003-599075,D 1364 XY,Lukita Gunarto,,,,"-5.3971, 105.2668","-4.157801, 107.815906",314.617956,"-6.740941, 117.402017",SIG018,Denpasar,1102.013328,-787.395372,Wage,EMP100007,Order Closed - Not Shipped,7. Closed
SGI,SGI016,SGI016,Padang,Sumatra,3/2/2025,TO,506695,1,1,505722,PT Rahimah Nashiruddin (Persero) Tbk,Aging Hold,CYOXGFMR0784955,54,342845,04/02/2025,SGI016-518204,L 7549 ZZ,Ratna Prastuti,,,,"-0.9471, 100.4172","0.953825, 106.076889",662.713623,"0.342012, 108.298053",SGI016,Bekasi,255.731235,406.982388,Wage,EMP100007,Shipped,6. Shipped
SGI,SGI014,SGI014,Gorontalo,Sulawesi,26/07/2025,SO,506696,1,1,800853,PT Marpaung,Aging Hold,CYOXGFMR0422106,16,280930,30/07/2025,SGI014-677358,AB 6473 YZ,Usman Melani,3,PT Widodo Setiawan (Persero) Tbk,Gorontalo,"0.5372, 123.0615","0.5372, 123.0615",0,"-0.032285, 110.496367",SGI001,Palu,1396.161552,-1396.161552,Daliono,EMP100011,Allocated,4. Allocated
SGI,SGI013,SGI013,Denpasar,Bali & Nusa Tenggara,03/04/2025,SO,506697,1,1,672618,CV Saragih Hutasoit,Aging Hold,CYOXGFMR0758387,98,605469,10/04/2025,SGI013-632044,B 8822 ZZ,Cayadi Haryanti,7,PT Wulandari Kuswandari,Yogyakarta,"-8.65, 115.2167","-7.7956, 110.3695",546.333675,"-2.946058, 117.415805",SGI010,Makassar,949.478127,-403.144452,Gandewa,EMP100000,Order Released,3. Order Released
SGI,SGI010,SGI010,Samarinda,Kalimantan,07/09/2025,SO,506698,1,1,402905,PT Pertiwi Rahimah (Persero) Tbk,No Hold,CYOXGFMR0206130,6,212218,09/09/2025,SGI010-779348,L 6424 ZZ,H. Asman Prayoga,,,,"-0.5022, 117.1536","-1.864592, 109.331944",881.275842,"0.940692, 112.594965",SGI001,Surabaya,477.64743,403.628412,Irnanto,EMP100006,Shipped,6. Shipped
SGI,SGI003,SGI003,Manado,Sulawesi,12/06/2025,TO,506699,1,1,408947,PD Yuliarti,No Hold,CYOXGFMR0034402,59,340697,13/06/2025,SGI003-111035,L 2526 ZZ,Bagya Damanik,10,PT Maryati,Medan,"1.4748, 124.8421","3.5952, 98.6722",2914.378482,"0.219147, 106.143138",SGI014,Kendari,910.014852,2004.36363,Samiah,EMP100012,Allocated,4. Allocated
